
# Try to use the same names for the same things, maintaining capitalization. For example, writing Table and Table for the same thing makes your code harder to understand and may be considered two different things by others.

Type;Name;Schema;ParentName;ParentType;DataType;IsNullable          
column;ShiftID;HumanResources;EmployeeDepartmentHistory;Table;tinyint;0
column;StartDate;HumanResources;EmployeeDepartmentHistory;Table;date;0
(No column name);name;Table_schema;Table_name;(No column name);datatype;nullable
column;yearID;dbo;seriespost;Table;int;0
column;round;dbo;seriespost;Table;varchar;0
column;teamIDwinner;dbo;seriespost;Table;varchar;1
column;lgIDwinner;dbo;seriespost;Table;varchar;1
column;teamIDloser;dbo;seriespost;Table;varchar;1
column;lgIDloser;dbo;seriespost;Table;varchar;1
column;wins;dbo;seriespost;Table;int;1
column;losses;dbo;seriespost;Table;int;1
column;ties;dbo;seriespost;Table;int;1
column;hofID;dbo;halloffame;Table;varchar;0
column;yearID;dbo;halloffame;Table;int;0
column;votedBy;dbo;halloffame;Table;varchar;1
column;ballots;dbo;halloffame;Table;int;1
column;needed;dbo;halloffame;Table;int;1
column;votes;dbo;halloffame;Table;int;1
column;inducted;dbo;halloffame;Table;varchar;1
column;category;dbo;halloffame;Table;varchar;1
column;playerID;dbo;allstarfull;Table;varchar;0
column;yearID;dbo;allstarfull;Table;int;0
column;gameNum;dbo;allstarfull;Table;int;0
column;gameID;dbo;allstarfull;Table;varchar;1
column;teamID;dbo;allstarfull;Table;varchar;1
column;lgID;dbo;allstarfull;Table;varchar;1
column;GP;dbo;allstarfull;Table;int;1
column;startingPos;dbo;allstarfull;Table;int;1
column;yearID;dbo;teams;Table;int;0
column;lgID;dbo;teams;Table;varchar;0
column;teamID;dbo;teams;Table;varchar;0
column;franchID;dbo;teams;Table;varchar;1
column;divID;dbo;teams;Table;varchar;1
column;Rank;dbo;teams;Table;int;1
column;G;dbo;teams;Table;int;1
column;Ghome;dbo;teams;Table;int;1
column;W;dbo;teams;Table;int;1
column;L;dbo;teams;Table;int;1
column;DivWin;dbo;teams;Table;varchar;1
column;WCWin;dbo;teams;Table;varchar;1
column;LgWin;dbo;teams;Table;varchar;1
column;WSWin;dbo;teams;Table;varchar;1
column;R;dbo;teams;Table;int;1
column;AB;dbo;teams;Table;int;1
column;H;dbo;teams;Table;int;1
column;2B;dbo;teams;Table;int;1
column;3B;dbo;teams;Table;int;1
column;HR;dbo;teams;Table;int;1
column;BB;dbo;teams;Table;int;1
column;SO;dbo;teams;Table;int;1
column;SB;dbo;teams;Table;int;1
column;CS;dbo;teams;Table;int;1
column;HBP;dbo;teams;Table;int;1
column;SF;dbo;teams;Table;int;1
column;RA;dbo;teams;Table;int;1
column;ER;dbo;teams;Table;int;1
column;ERA;dbo;teams;Table;int;1
column;CG;dbo;teams;Table;int;1
column;SHO;dbo;teams;Table;int;1
column;SV;dbo;teams;Table;int;1
column;IPouts;dbo;teams;Table;int;1
column;HA;dbo;teams;Table;int;1
column;HRA;dbo;teams;Table;int;1
column;BBA;dbo;teams;Table;int;1
column;SOA;dbo;teams;Table;int;1
column;E;dbo;teams;Table;int;1
column;DP;dbo;teams;Table;int;1
column;FP;dbo;teams;Table;int;1
column;name;dbo;teams;Table;varchar;1
column;park;dbo;teams;Table;varchar;1
column;attendance;dbo;teams;Table;int;1
column;BPF;dbo;teams;Table;int;1
column;PPF;dbo;teams;Table;int;1
column;teamIDBR;dbo;teams;Table;varchar;1
column;teamIDlahman45;dbo;teams;Table;varchar;1
column;teamIDretro;dbo;teams;Table;varchar;1
column;managerID;dbo;managers;Table;varchar;1
column;yearID;dbo;managers;Table;int;0
column;teamID;dbo;managers;Table;varchar;0
column;lgID;dbo;managers;Table;varchar;1
column;inseason;dbo;managers;Table;int;0
column;G;dbo;managers;Table;int;1
column;W;dbo;managers;Table;int;1
column;L;dbo;managers;Table;int;1
column;rank;dbo;managers;Table;int;1
column;plyrMgr;dbo;managers;Table;varchar;1
column;yearID;dbo;appearances;Table;int;0
column;teamID;dbo;appearances;Table;varchar;0
column;lgID;dbo;appearances;Table;varchar;1
column;playerID;dbo;appearances;Table;varchar;0
column;G_all;dbo;appearances;Table;int;1
column;G_batting;dbo;appearances;Table;int;1
column;G_defense;dbo;appearances;Table;int;1
column;G_p;dbo;appearances;Table;int;1
column;G_c;dbo;appearances;Table;int;1
column;G_1b;dbo;appearances;Table;int;1
column;G_2b;dbo;appearances;Table;int;1
column;G_3b;dbo;appearances;Table;int;1
column;G_ss;dbo;appearances;Table;int;1
column;G_lf;dbo;appearances;Table;int;1
column;G_cf;dbo;appearances;Table;int;1
column;G_rf;dbo;appearances;Table;int;1
column;G_of;dbo;appearances;Table;int;1
column;G_dh;dbo;appearances;Table;int;1
column;G_ph;dbo;appearances;Table;int;1
column;G_pr;dbo;appearances;Table;int;1
column;managerID;dbo;managershalf;Table;varchar;0
column;yearID;dbo;managershalf;Table;int;0
column;teamID;dbo;managershalf;Table;varchar;0
column;lgID;dbo;managershalf;Table;varchar;1
column;inseason;dbo;managershalf;Table;int;1
column;half;dbo;managershalf;Table;int;0
column;G;dbo;managershalf;Table;int;1
column;W;dbo;managershalf;Table;int;1
column;L;dbo;managershalf;Table;int;1
column;rank;dbo;managershalf;Table;int;1
column;lahmanID;dbo;players;Table;int;0
column;playerID;dbo;players;Table;varchar;1
column;managerID;dbo;players;Table;varchar;1
column;hofID;dbo;players;Table;varchar;1
column;birthYear;dbo;players;Table;int;1
column;birthMonth;dbo;players;Table;int;1
column;birthDay;dbo;players;Table;int;1
column;birthCountry;dbo;players;Table;varchar;1
column;birthState;dbo;players;Table;varchar;1
column;birthCity;dbo;players;Table;varchar;1
column;deathYear;dbo;players;Table;int;1
column;deathMonth;dbo;players;Table;int;1
column;deathDay;dbo;players;Table;int;1
column;deathCountry;dbo;players;Table;varchar;1
column;deathState;dbo;players;Table;varchar;1
column;deathCity;dbo;players;Table;varchar;1
column;nameFirst;dbo;players;Table;varchar;1
column;nameLast;dbo;players;Table;varchar;1
column;nameNote;dbo;players;Table;varchar;1
column;nameGiven;dbo;players;Table;varchar;1
column;nameNick;dbo;players;Table;varchar;1
column;weight;dbo;players;Table;int;1
column;height;dbo;players;Table;int;1
column;bats;dbo;players;Table;varchar;1
column;throws;dbo;players;Table;varchar;1
column;debut;dbo;players;Table;varchar;1
column;finalGame;dbo;players;Table;varchar;1
column;college;dbo;players;Table;varchar;1
column;lahman40ID;dbo;players;Table;varchar;1
column;lahman45ID;dbo;players;Table;varchar;1
column;retroID;dbo;players;Table;varchar;1
column;holtzID;dbo;players;Table;varchar;1
column;bbrefID;dbo;players;Table;varchar;1
column;managerID;dbo;awardsmanagers;Table;varchar;0
column;awardID;dbo;awardsmanagers;Table;varchar;0
column;yearID;dbo;awardsmanagers;Table;int;0
column;lgID;dbo;awardsmanagers;Table;varchar;0
column;tie;dbo;awardsmanagers;Table;varchar;1
column;notes;dbo;awardsmanagers;Table;varchar;1
column;playerID;dbo;awardsplayers;Table;varchar;0
column;awardID;dbo;awardsplayers;Table;varchar;0
column;yearID;dbo;awardsplayers;Table;int;0
column;lgID;dbo;awardsplayers;Table;varchar;0
column;tie;dbo;awardsplayers;Table;varchar;1
column;notes;dbo;awardsplayers;Table;varchar;1
column;awardID;dbo;awardssharemanagers;Table;varchar;0
column;yearID;dbo;awardssharemanagers;Table;int;0
column;lgID;dbo;awardssharemanagers;Table;varchar;0
column;managerID;dbo;awardssharemanagers;Table;varchar;0
column;pointsWon;dbo;awardssharemanagers;Table;int;1
column;pointsMax;dbo;awardssharemanagers;Table;int;1
column;votesFirst;dbo;awardssharemanagers;Table;int;1
column;awardID;dbo;awardsshareplayers;Table;varchar;0
column;yearID;dbo;awardsshareplayers;Table;int;0
column;lgID;dbo;awardsshareplayers;Table;varchar;0
column;playerID;dbo;awardsshareplayers;Table;varchar;0
column;pointsWon;dbo;awardsshareplayers;Table;int;1
column;pointsMax;dbo;awardsshareplayers;Table;int;1
column;votesFirst;dbo;awardsshareplayers;Table;int;1
column;franchID;dbo;teamsfranchises;Table;varchar;0
column;franchName;dbo;teamsfranchises;Table;varchar;1
column;active;dbo;teamsfranchises;Table;varchar;1
column;NAassoc;dbo;teamsfranchises;Table;varchar;1
column;playerID;dbo;batting;Table;varchar;0
column;yearID;dbo;batting;Table;int;0
column;stint;dbo;batting;Table;int;0
column;teamID;dbo;batting;Table;varchar;1
column;lgID;dbo;batting;Table;varchar;1
column;G;dbo;batting;Table;int;1
column;G_batting;dbo;batting;Table;int;1
column;AB;dbo;batting;Table;int;1
column;R;dbo;batting;Table;int;1
column;H;dbo;batting;Table;int;1
column;2B;dbo;batting;Table;int;1
column;3B;dbo;batting;Table;int;1
column;HR;dbo;batting;Table;int;1
column;RBI;dbo;batting;Table;int;1
column;SB;dbo;batting;Table;int;1
column;CS;dbo;batting;Table;int;1
column;BB;dbo;batting;Table;int;1
column;SO;dbo;batting;Table;int;1
column;IBB;dbo;batting;Table;int;1
column;HBP;dbo;batting;Table;int;1
column;SH;dbo;batting;Table;int;1
column;SF;dbo;batting;Table;int;1
column;GIDP;dbo;batting;Table;int;1
column;G_old;dbo;batting;Table;int;1
column;yearID;dbo;teamshalf;Table;int;0
column;lgID;dbo;teamshalf;Table;varchar;0
column;teamID;dbo;teamshalf;Table;varchar;0
column;Half;dbo;teamshalf;Table;varchar;0
column;divID;dbo;teamshalf;Table;varchar;1
column;DivWin;dbo;teamshalf;Table;varchar;1
column;Rank;dbo;teamshalf;Table;int;1
column;G;dbo;teamshalf;Table;int;1
column;W;dbo;teamshalf;Table;int;1
column;L;dbo;teamshalf;Table;int;1
column;playerID;dbo;pitching;Table;varchar;0
column;yearID;dbo;pitching;Table;int;0
column;stint;dbo;pitching;Table;int;0
column;teamID;dbo;pitching;Table;varchar;1
column;lgID;dbo;pitching;Table;varchar;1
column;W;dbo;pitching;Table;int;1
column;L;dbo;pitching;Table;int;1
column;G;dbo;pitching;Table;int;1
column;GS;dbo;pitching;Table;int;1
column;CG;dbo;pitching;Table;int;1
column;SHO;dbo;pitching;Table;int;1
column;SV;dbo;pitching;Table;int;1
column;IPouts;dbo;pitching;Table;int;1
column;H;dbo;pitching;Table;int;1
column;ER;dbo;pitching;Table;int;1
column;HR;dbo;pitching;Table;int;1
column;BB;dbo;pitching;Table;int;1
column;SO;dbo;pitching;Table;int;1
column;BAOpp;dbo;pitching;Table;int;1
column;ERA;dbo;pitching;Table;int;1
column;IBB;dbo;pitching;Table;int;1
column;WP;dbo;pitching;Table;int;1
column;HBP;dbo;pitching;Table;int;1
column;BK;dbo;pitching;Table;int;1
column;BFP;dbo;pitching;Table;int;1
column;GF;dbo;pitching;Table;int;1
column;R;dbo;pitching;Table;int;1
column;SH;dbo;pitching;Table;int;1
column;SF;dbo;pitching;Table;int;1
column;GIDP;dbo;pitching;Table;int;1
column;id;dbo;els_teamnames;Table;int;0
column;lgid;dbo;els_teamnames;Table;varchar;0
column;teamid;dbo;els_teamnames;Table;varchar;0
column;franchid;dbo;els_teamnames;Table;varchar;1
column;name;dbo;els_teamnames;Table;varchar;1
column;park;dbo;els_teamnames;Table;varchar;1
column;yearID;dbo;battingpost;Table;int;0
column;round;dbo;battingpost;Table;varchar;0
column;playerID;dbo;battingpost;Table;varchar;0
column;teamID;dbo;battingpost;Table;varchar;1
column;lgID;dbo;battingpost;Table;varchar;1
column;G;dbo;battingpost;Table;int;1
column;AB;dbo;battingpost;Table;int;1
column;R;dbo;battingpost;Table;int;1
column;H;dbo;battingpost;Table;int;1
column;2B;dbo;battingpost;Table;int;1
column;3B;dbo;battingpost;Table;int;1
column;HR;dbo;battingpost;Table;int;1
column;RBI;dbo;battingpost;Table;int;1
column;SB;dbo;battingpost;Table;int;1
column;CS;dbo;battingpost;Table;int;1
column;BB;dbo;battingpost;Table;int;1
column;SO;dbo;battingpost;Table;int;1
column;IBB;dbo;battingpost;Table;int;1
column;HBP;dbo;battingpost;Table;int;1
column;SH;dbo;battingpost;Table;int;1
column;SF;dbo;battingpost;Table;int;1
column;GIDP;dbo;battingpost;Table;int;1
column;playerID;dbo;pitchingpost;Table;varchar;0
column;yearID;dbo;pitchingpost;Table;int;0
column;round;dbo;pitchingpost;Table;varchar;0
column;teamID;dbo;pitchingpost;Table;varchar;1
column;lgID;dbo;pitchingpost;Table;varchar;1
column;W;dbo;pitchingpost;Table;int;1
column;L;dbo;pitchingpost;Table;int;1
column;G;dbo;pitchingpost;Table;int;1
column;GS;dbo;pitchingpost;Table;int;1
column;CG;dbo;pitchingpost;Table;int;1
column;SHO;dbo;pitchingpost;Table;int;1
column;SV;dbo;pitchingpost;Table;int;1
column;IPouts;dbo;pitchingpost;Table;int;1
column;H;dbo;pitchingpost;Table;int;1
column;ER;dbo;pitchingpost;Table;int;1
column;HR;dbo;pitchingpost;Table;int;1
column;BB;dbo;pitchingpost;Table;int;1
column;SO;dbo;pitchingpost;Table;int;1
column;BAOpp;dbo;pitchingpost;Table;int;1
column;ERA;dbo;pitchingpost;Table;int;1
column;IBB;dbo;pitchingpost;Table;int;1
column;WP;dbo;pitchingpost;Table;int;1
column;HBP;dbo;pitchingpost;Table;int;1
column;BK;dbo;pitchingpost;Table;int;1
column;BFP;dbo;pitchingpost;Table;int;1
column;GF;dbo;pitchingpost;Table;int;1
column;R;dbo;pitchingpost;Table;int;1
column;SH;dbo;pitchingpost;Table;int;1
column;SF;dbo;pitchingpost;Table;int;1
column;GIDP;dbo;pitchingpost;Table;int;1
column;playerID;dbo;fielding;Table;varchar;0
column;yearID;dbo;fielding;Table;int;0
column;stint;dbo;fielding;Table;int;0
column;teamID;dbo;fielding;Table;varchar;1
column;lgID;dbo;fielding;Table;varchar;1
column;POS;dbo;fielding;Table;varchar;0
column;G;dbo;fielding;Table;int;1
column;GS;dbo;fielding;Table;int;1
column;InnOuts;dbo;fielding;Table;int;1
column;PO;dbo;fielding;Table;int;1
column;A;dbo;fielding;Table;int;1
column;E;dbo;fielding;Table;int;1
column;DP;dbo;fielding;Table;int;1
column;PB;dbo;fielding;Table;int;1
column;WP;dbo;fielding;Table;int;1
column;SB;dbo;fielding;Table;int;1
column;CS;dbo;fielding;Table;int;1
column;ZR;dbo;fielding;Table;int;1
column;playerID;dbo;schoolsplayers;Table;nvarchar;0
column;schoolID;dbo;schoolsplayers;Table;nvarchar;0
column;yearMin;dbo;schoolsplayers;Table;int;1
column;yearMax;dbo;schoolsplayers;Table;int;1
column;schoolID;dbo;schools;Table;nvarchar;0
column;schoolName;dbo;schools;Table;nvarchar;1
column;schoolCity;dbo;schools;Table;nvarchar;1
column;schoolState;dbo;schools;Table;nvarchar;1
column;schoolNick;dbo;schools;Table;nvarchar;1
column;yearID;dbo;salaries;Table;int;0
column;teamID;dbo;salaries;Table;varchar;0
column;lgID;dbo;salaries;Table;varchar;0
column;playerID;dbo;salaries;Table;varchar;0
column;salary;dbo;salaries;Table;int;1
column;playerID;dbo;fieldingof;Table;varchar;0
column;yearID;dbo;fieldingof;Table;int;0
column;stint;dbo;fieldingof;Table;int;0
column;Glf;dbo;fieldingof;Table;int;1
column;Gcf;dbo;fieldingof;Table;int;1
column;Grf;dbo;fieldingof;Table;int;1
column;playerID;dbo;fieldingpost;Table;varchar;0
column;yearID;dbo;fieldingpost;Table;int;0
column;teamID;dbo;fieldingpost;Table;varchar;1
column;lgID;dbo;fieldingpost;Table;varchar;1
column;round;dbo;fieldingpost;Table;varchar;0
column;POS;dbo;fieldingpost;Table;varchar;0
column;G;dbo;fieldingpost;Table;int;1
column;GS;dbo;fieldingpost;Table;int;1
column;InnOuts;dbo;fieldingpost;Table;int;1
column;PO;dbo;fieldingpost;Table;int;1
column;A;dbo;fieldingpost;Table;int;1
column;E;dbo;fieldingpost;Table;int;1
column;DP;dbo;fieldingpost;Table;int;1
column;TP;dbo;fieldingpost;Table;int;1
column;PB;dbo;fieldingpost;Table;int;1
column;SB;dbo;fieldingpost;Table;int;1
column;CS;dbo;fieldingpost;Table;int;1
(No column name);name;Table_schema;Table_name;(No column name);datatype;nullable
column;Country;dbo;Employees;Table;nvarchar;1
column;HomePhone;dbo;Employees;Table;nvarchar;1
column;Extension;dbo;Employees;Table;nvarchar;1
column;Photo;dbo;Employees;Table;image;1
column;Notes;dbo;Employees;Table;ntext;1
column;ReportsTo;dbo;Employees;Table;int;1
column;PhotoPath;dbo;Employees;Table;nvarchar;1
column;CategoryID;dbo;Categories;Table;int;0
column;CategoryName;dbo;Categories;Table;nvarchar;0
column;Description;dbo;Categories;Table;ntext;1
column;Picture;dbo;Categories;Table;image;1
column;CustomerID;dbo;Customers;Table;nchar;0
column;CompanyName;dbo;Customers;Table;nvarchar;0
column;ContactName;dbo;Customers;Table;nvarchar;1
column;ContactTitle;dbo;Customers;Table;nvarchar;1
column;Address;dbo;Customers;Table;nvarchar;1
column;City;dbo;Customers;Table;nvarchar;1
column;Region;dbo;Customers;Table;nvarchar;1
column;PostalCode;dbo;Customers;Table;nvarchar;1
column;Country;dbo;Customers;Table;nvarchar;1
column;Phone;dbo;Customers;Table;nvarchar;1
column;Fax;dbo;Customers;Table;nvarchar;1
column;ShipperID;dbo;Shippers;Table;int;0
column;CompanyName;dbo;Shippers;Table;nvarchar;0
column;Phone;dbo;Shippers;Table;nvarchar;1
column;SupplierID;dbo;Suppliers;Table;int;0
column;CompanyName;dbo;Suppliers;Table;nvarchar;0
column;ContactName;dbo;Suppliers;Table;nvarchar;1
column;ContactTitle;dbo;Suppliers;Table;nvarchar;1
column;Address;dbo;Suppliers;Table;nvarchar;1
column;City;dbo;Suppliers;Table;nvarchar;1
column;Region;dbo;Suppliers;Table;nvarchar;1
column;PostalCode;dbo;Employees;Table;nvarchar;1
column;Region;dbo;Employees;Table;nvarchar;1
column;City;dbo;Employees;Table;nvarchar;1
column;Address;dbo;Employees;Table;nvarchar;1
column;HireDate;dbo;Employees;Table;datetime;1
column;BirthDate;dbo;Employees;Table;datetime;1
column;TitleOfCourtesy;dbo;Employees;Table;nvarchar;1
column;Title;dbo;Employees;Table;nvarchar;1
column;FirstName;dbo;Employees;Table;nvarchar;0
column;LastName;dbo;Employees;Table;nvarchar;0
column;EmployeeID;dbo;Employees;Table;int;0
column;PostalCode;dbo;Suppliers;Table;nvarchar;1
column;Country;dbo;Suppliers;Table;nvarchar;1
column;Phone;dbo;Suppliers;Table;nvarchar;1
column;Fax;dbo;Suppliers;Table;nvarchar;1
column;HomePage;dbo;Suppliers;Table;ntext;1
column;OrderID;dbo;Orders;Table;int;0
column;CustomerID;dbo;Orders;Table;nchar;1
column;EmployeeID;dbo;Orders;Table;int;1
column;OrderDate;dbo;Orders;Table;datetime;1
column;RequiredDate;dbo;Orders;Table;datetime;1
column;ShippedDate;dbo;Orders;Table;datetime;1
column;ShipVia;dbo;Orders;Table;int;1
column;Freight;dbo;Orders;Table;money;1
column;ShipName;dbo;Orders;Table;nvarchar;1
column;ShipAddress;dbo;Orders;Table;nvarchar;1
column;ShipCity;dbo;Orders;Table;nvarchar;1
column;ShipRegion;dbo;Orders;Table;nvarchar;1
column;ShipPostalCode;dbo;Orders;Table;nvarchar;1
column;ShipCountry;dbo;Orders;Table;nvarchar;1
column;ProductID;dbo;Products;Table;int;0
column;ProductName;dbo;Products;Table;nvarchar;0
column;SupplierID;dbo;Products;Table;int;1
column;CategoryID;dbo;Products;Table;int;1
column;QuantityPerUnit;dbo;Products;Table;nvarchar;1
column;UnitPrice;dbo;Products;Table;money;1
column;UnitsInStock;dbo;Products;Table;smallint;1
column;UnitsOnOrder;dbo;Products;Table;smallint;1
column;ReorderLevel;dbo;Products;Table;smallint;1
column;Discontinued;dbo;Products;Table;bit;0
column;OrderID;dbo;Order Details;Table;int;0
column;ProductID;dbo;Order Details;Table;int;0
column;UnitPrice;dbo;Order Details;Table;money;0
column;Quantity;dbo;Order Details;Table;smallint;0
column;Discount;dbo;Order Details;Table;real;0
column;City;dbo;Customer and Suppliers by City;Table;nvarchar;1
column;CompanyName;dbo;Customer and Suppliers by City;Table;nvarchar;0
column;ContactName;dbo;Customer and Suppliers by City;Table;nvarchar;1
column;Relationship;dbo;Customer and Suppliers by City;Table;varchar;0
column;ProductID;dbo;Alphabetical list of products;Table;int;0
column;ProductName;dbo;Alphabetical list of products;Table;nvarchar;0
column;SupplierID;dbo;Alphabetical list of products;Table;int;1
column;CategoryID;dbo;Alphabetical list of products;Table;int;1
column;QuantityPerUnit;dbo;Alphabetical list of products;Table;nvarchar;1
column;UnitPrice;dbo;Alphabetical list of products;Table;money;1
column;UnitsInStock;dbo;Alphabetical list of products;Table;smallint;1
column;UnitsOnOrder;dbo;Alphabetical list of products;Table;smallint;1
column;ReorderLevel;dbo;Alphabetical list of products;Table;smallint;1
column;Discontinued;dbo;Alphabetical list of products;Table;bit;0
column;CategoryName;dbo;Alphabetical list of products;Table;nvarchar;0
column;ProductID;dbo;Current Product List;Table;int;0
column;ProductName;dbo;Current Product List;Table;nvarchar;0
column;OrderID;dbo;Orders Qry;Table;int;0
column;CustomerID;dbo;Orders Qry;Table;nchar;1
column;EmployeeID;dbo;Orders Qry;Table;int;1
column;OrderDate;dbo;Orders Qry;Table;datetime;1
column;RequiredDate;dbo;Orders Qry;Table;datetime;1
column;ShippedDate;dbo;Orders Qry;Table;datetime;1
column;ShipVia;dbo;Orders Qry;Table;int;1
column;Freight;dbo;Orders Qry;Table;money;1
column;ShipName;dbo;Orders Qry;Table;nvarchar;1
column;ShipAddress;dbo;Orders Qry;Table;nvarchar;1
column;ShipCity;dbo;Orders Qry;Table;nvarchar;1
column;ShipRegion;dbo;Orders Qry;Table;nvarchar;1
column;ShipPostalCode;dbo;Orders Qry;Table;nvarchar;1
column;ShipCountry;dbo;Orders Qry;Table;nvarchar;1
column;CompanyName;dbo;Orders Qry;Table;nvarchar;0
column;Address;dbo;Orders Qry;Table;nvarchar;1
column;City;dbo;Orders Qry;Table;nvarchar;1
column;Region;dbo;Orders Qry;Table;nvarchar;1
column;PostalCode;dbo;Orders Qry;Table;nvarchar;1
column;Country;dbo;Orders Qry;Table;nvarchar;1
column;ProductName;dbo;Products Above Average Price;Table;nvarchar;0
column;UnitPrice;dbo;Products Above Average Price;Table;money;1
column;CategoryName;dbo;Products by Category;Table;nvarchar;0
column;ProductName;dbo;Products by Category;Table;nvarchar;0
column;QuantityPerUnit;dbo;Products by Category;Table;nvarchar;1
column;UnitsInStock;dbo;Products by Category;Table;smallint;1
column;Discontinued;dbo;Products by Category;Table;bit;0
column;CustomerID;dbo;Quarterly Orders;Table;nchar;1
column;CompanyName;dbo;Quarterly Orders;Table;nvarchar;1
column;City;dbo;Quarterly Orders;Table;nvarchar;1
column;Country;dbo;Quarterly Orders;Table;nvarchar;1
column;ShipName;dbo;Invoices;Table;nvarchar;1
column;ShipAddress;dbo;Invoices;Table;nvarchar;1
column;ShipCity;dbo;Invoices;Table;nvarchar;1
column;ShipRegion;dbo;Invoices;Table;nvarchar;1
column;ShipPostalCode;dbo;Invoices;Table;nvarchar;1
column;ShipCountry;dbo;Invoices;Table;nvarchar;1
column;CustomerID;dbo;Invoices;Table;nchar;1
column;CustomerName;dbo;Invoices;Table;nvarchar;0
column;Address;dbo;Invoices;Table;nvarchar;1
column;City;dbo;Invoices;Table;nvarchar;1
column;Region;dbo;Invoices;Table;nvarchar;1
column;PostalCode;dbo;Invoices;Table;nvarchar;1
column;Country;dbo;Invoices;Table;nvarchar;1
column;Salesperson;dbo;Invoices;Table;nvarchar;0
column;OrderID;dbo;Invoices;Table;int;0
column;OrderDate;dbo;Invoices;Table;datetime;1
column;RequiredDate;dbo;Invoices;Table;datetime;1
column;ShippedDate;dbo;Invoices;Table;datetime;1
column;ShipperName;dbo;Invoices;Table;nvarchar;0
column;ProductID;dbo;Invoices;Table;int;0
column;ProductName;dbo;Invoices;Table;nvarchar;0
column;UnitPrice;dbo;Invoices;Table;money;0
column;Quantity;dbo;Invoices;Table;smallint;0
column;Discount;dbo;Invoices;Table;real;0
column;ExtendedPrice;dbo;Invoices;Table;money;1
column;Freight;dbo;Invoices;Table;money;1
column;OrderID;dbo;Order Details Extended;Table;int;0
column;ProductID;dbo;Order Details Extended;Table;int;0
column;ProductName;dbo;Order Details Extended;Table;nvarchar;0
column;UnitPrice;dbo;Order Details Extended;Table;money;0
column;Quantity;dbo;Order Details Extended;Table;smallint;0
column;Discount;dbo;Order Details Extended;Table;real;0
column;ExtendedPrice;dbo;Order Details Extended;Table;money;1
column;OrderID;dbo;Order Subtotals;Table;int;0
column;Subtotal;dbo;Order Subtotals;Table;money;1
column;CategoryName;dbo;Product Sales for 1997;Table;nvarchar;0
column;ProductName;dbo;Product Sales for 1997;Table;nvarchar;0
column;ProductSales;dbo;Product Sales for 1997;Table;money;1
column;CategoryName;dbo;Category Sales for 1997;Table;nvarchar;0
column;CategorySales;dbo;Category Sales for 1997;Table;money;1
column;CategoryID;dbo;Sales by Category;Table;int;0
column;CategoryName;dbo;Sales by Category;Table;nvarchar;0
column;ProductName;dbo;Sales by Category;Table;nvarchar;0
column;ProductSales;dbo;Sales by Category;Table;money;1
column;SaleAmount;dbo;Sales Totals by Amount;Table;money;1
column;OrderID;dbo;Sales Totals by Amount;Table;int;0
column;CompanyName;dbo;Sales Totals by Amount;Table;nvarchar;0
column;ShippedDate;dbo;Sales Totals by Amount;Table;datetime;1
column;ShippedDate;dbo;Summary of Sales by Quarter;Table;datetime;1
column;OrderID;dbo;Summary of Sales by Quarter;Table;int;0
column;Subtotal;dbo;Summary of Sales by Quarter;Table;money;1
column;ShippedDate;dbo;Summary of Sales by Year;Table;datetime;1
column;OrderID;dbo;Summary of Sales by Year;Table;int;0
column;Subtotal;dbo;Summary of Sales by Year;Table;money;1
column;CustomerID;dbo;CustomerCustomerDemo;Table;nchar;0
column;CustomerTypeID;dbo;CustomerCustomerDemo;Table;nchar;0
column;CustomerTypeID;dbo;CustomerDemographics;Table;nchar;0
column;CustomerDesc;dbo;CustomerDemographics;Table;ntext;1
column;RegionID;dbo;Region;Table;int;0
column;RegionDescription;dbo;Region;Table;nchar;0
column;TerritoryID;dbo;Territories;Table;nvarchar;0
column;TerritoryDescription;dbo;Territories;Table;nchar;0
column;RegionID;dbo;Territories;Table;int;0
column;EmployeeID;dbo;EmployeeTerritories;Table;int;0
column;TerritoryID;dbo;EmployeeTerritories;Table;nvarchar;0

